Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,Open,In Spec,Ready for Dev,In Dev,Ready for Test,In Test,On Hold,Resolved,Closed,Resolution 
Shared Test, Integration and Delivery Porsche Connect,,STID-408,Feature,Resolved,23.10.2020 10:45:31,Verbundintegration Rel 3.x|,,23.10.2020 11:01:29,24.03.2021 09:17:49,0,168431,50359,0,0,0,0,678436,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-407,Feature,Resolved,23.10.2020 10:35:45,CC-HelpDesk​|Verbundintegration Rel 3.x|,,23.10.2020 10:39:37,12.11.2020 11:43:43,0,28867,0,0,0,0,0,868370,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-406,Feature,Resolved,23.10.2020 10:34:47,,,23.10.2020 10:41:11,23.10.2020 10:41:11,0,6,0,0,0,0,0,897232,0,Not Required 
Shared Test, Integration and Delivery Porsche Connect,,STID-405,Feature,Resolved,23.10.2020 10:28:42,Verbundintegration Rel 3.x|,,23.10.2020 10:33:55,15.02.2021 09:41:34,0,165552,0,0,0,0,0,731692,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-404,Feature,Resolved,23.10.2020 10:23:58,Verbundintegration Rel 3.x|,,23.10.2020 10:34:01,18.01.2021 14:38:29,0,125534,0,0,0,0,0,771715,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-403,Feature,Resolved,23.10.2020 10:15:24,Verbundintegration Rel 3.x|,,23.10.2020 10:20:23,15.02.2021 09:38:55,0,165562,0,0,0,0,0,731695,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-402,Feature,Resolved,23.10.2020 10:05:36,Verbundintegration Rel 3.x|,,23.10.2020 10:06:46,15.02.2021 09:36:31,0,165570,0,0,0,0,0,731697,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-401,Feature,Resolved,22.10.2020 14:50:27,Teststrategie, -prozesse, -tools​|,,22.10.2020 15:20:37,14.01.2021 14:40:56,0,30,0,120920,0,0,0,777473,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-399,Feature,Resolved,22.10.2020 13:00:11,KPIs & Monitoring|,,24.11.2020 14:22:52,24.11.2020 14:24:20,0,47603,0,0,0,0,0,850929,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-390,Feature,Closed,22.10.2020 12:28:38,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 11:29:56,18.01.2021 14:32:58,0,47727,0,79116,0,0,0,0,771721,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-373,Feature,Resolved,21.10.2020 12:34:00,Automatisierungsplattform & Continuous Integration|,,21.10.2020 12:34:15,23.11.2020 19:41:14,0,0,0,47946,0,0,0,852052,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-372,Feature,Resolved,21.10.2020 12:30:19,Automatisierungsplattform & Continuous Integration|,,23.11.2020 19:41:53,29.12.2020 11:38:19,0,48876,34741,15688,0,0,0,800695,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-371,Feature,Resolved,21.10.2020 12:19:03,Teststrategie, -prozesse, -tools​|,,16.02.2021 09:54:26,08.04.2021 14:21:15,0,170054,28459,14689,1079,0,28966,656764,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-370,Feature,Resolved,21.10.2020 12:16:16,Teststrategie, -prozesse, -tools​|,,10.05.2021 13:15:31,10.05.2021 13:15:31,0,289499,0,0,0,0,0,610518,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-367,Feature,Resolved,20.10.2020 13:21:00,Automatisierungsplattform & Continuous Integration|Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,23.11.2020 19:42:29,10.09.2021 16:32:45,2604,80710,228064,102299,0,0,54509,433201,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-366,Feature,Resolved,20.10.2020 13:09:11,Automatisierungsplattform & Continuous Integration|,,20.10.2020 13:09:21,29.10.2020 15:29:16,0,0,0,13099,0,0,0,888304,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-348,Feature,Resolved,15.10.2020 15:03:31,Verbundintegration Rel 4|,,24.11.2020 11:32:59,09.02.2021 17:36:48,0,168632,0,0,0,0,0,739857,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-346,Feature,Open,15.10.2020 12:47:50,Automatisierungsplattform & Continuous Integration|,,09.04.2021 16:13:59,,496980,411645,0,0,0,0,0,0,0, 
Shared Test, Integration and Delivery Porsche Connect,,STID-345,Feature,Resolved,15.10.2020 12:42:09,Automatisierungsplattform & Continuous Integration|,,15.02.2022 10:27:21,15.02.2022 10:27:21,0,702585,0,0,0,0,0,206046,0,Won't Do 
Shared Test, Integration and Delivery Porsche Connect,,STID-343,Feature,Resolved,15.10.2020 11:43:26,KPIs & Monitoring|,,24.11.2020 14:36:16,24.11.2020 15:24:59,0,57820,0,0,0,0,0,850869,0,Duplicate 
Shared Test, Integration and Delivery Porsche Connect,,STID-339,Feature,Resolved,15.10.2020 09:15:28,Verbundintegration Rel 3.x|,,23.10.2020 10:03:23,04.11.2020 14:15:45,0,29099,0,0,0,0,0,879738,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-338,Feature,Resolved,14.10.2020 17:00:41,Automatisierungsplattform & Continuous Integration|,,14.10.2020 17:01:16,12.01.2021 16:29:49,0,0,18463,59202,0,0,51900,780244,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-337,Feature,Resolved,14.10.2020 16:55:59,Automatisierungsplattform & Continuous Integration|,,02.03.2021 12:34:37,19.03.2021 07:04:37,0,199898,0,24149,0,0,0,685769,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-336,Feature,Resolved,14.10.2020 16:18:58,Automatisierungsplattform & Continuous Integration|,,14.10.2020 16:19:57,11.11.2020 14:42:02,0,0,0,0,0,40221,0,869632,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-335,Feature,Resolved,14.10.2020 16:12:19,Automatisierungsplattform & Continuous Integration|,,14.01.2021 10:50:14,03.05.2022 17:47:35,343184,336365,40483,72,0,0,95025,94726,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-334,Feature,Resolved,14.10.2020 14:21:49,Automatisierungsplattform & Continuous Integration|,,22.07.2021 09:26:37,10.09.2021 16:34:27,0,404344,0,72427,0,0,0,433199,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-333,Feature,Resolved,14.10.2020 14:19:36,Automatisierungsplattform & Continuous Integration|,,24.11.2020 08:47:32,01.02.2021 11:07:49,0,158199,7,0,0,0,0,751766,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-332,Feature,Resolved,14.10.2020 14:02:19,Automatisierungsplattform & Continuous Integration|,,14.10.2020 14:07:28,19.11.2020 11:23:56,0,5,18638,21718,0,11320,0,858310,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-331,Feature,Resolved,14.10.2020 13:57:56,Automatisierungsplattform & Continuous Integration|,,27.10.2020 13:00:51,11.02.2021 19:18:49,0,18662,0,71062,0,0,83393,736875,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-330,Feature,Resolved,14.10.2020 13:52:20,Automatisierungsplattform & Continuous Integration|,,14.10.2020 14:03:35,11.11.2020 14:46:05,0,11,0,40361,0,0,0,869627,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-329,Feature,Resolved,14.10.2020 11:41:57,Testinfrastruktur|,,24.11.2020 15:14:30,22.03.2021 08:44:46,0,59252,68877,100652,0,0,0,681349,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-328,Feature,Resolved,14.10.2020 11:41:36,Testinfrastruktur|,,24.11.2020 15:14:37,22.03.2021 08:45:01,0,59253,68877,100653,0,0,0,681349,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-327,Feature,Resolved,14.10.2020 10:24:35,Verbundintegration Rel 3.x|,,23.10.2020 11:15:00,24.11.2020 10:43:56,0,59058,0,0,0,0,0,851150,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-326,Feature,Resolved,14.10.2020 10:22:18,Verbundintegration Rel 4|,,24.11.2020 11:33:07,09.02.2021 17:41:09,0,170358,0,0,0,0,0,739852,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-325,Feature,Resolved,14.10.2020 10:18:50,Verbundintegration Rel 3.x|Verbundintegration Rel 4|,,23.10.2020 11:17:11,18.01.2021 13:36:55,0,138437,0,0,0,0,0,771777,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-324,Feature,Resolved,14.10.2020 10:18:37,Verbundintegration Rel 3.x|Verbundintegration Rel 4|,,23.10.2020 11:16:53,04.11.2020 14:17:52,0,30478,0,0,0,0,0,879736,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-323,Feature,Resolved,13.10.2020 09:24:26,CC-Erpobung und Q-Absicherung​ |,,13.10.2020 09:24:36,10.11.2020 10:51:28,0,0,40406,0,0,0,0,871302,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-322,Feature,Resolved,13.10.2020 09:23:06,CC-Erpobung und Q-Absicherung​ |,,13.10.2020 09:23:15,17.11.2020 10:50:42,0,0,23388,27098,0,0,0,861223,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-319,Feature,Resolved,12.10.2020 14:57:34,Konfigurationsmanagement|,,24.11.2020 11:19:52,10.02.2021 12:51:47,0,61702,67659,43361,0,0,1391,738702,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-316,Feature,Resolved,12.10.2020 12:05:20,Testinfrastruktur|,,19.10.2020 16:31:01,12.11.2020 08:17:11,0,30193,0,14217,0,0,0,868576,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-315,Feature,Resolved,12.10.2020 12:04:24,Testinfrastruktur|,,19.10.2020 16:30:55,24.11.2020 11:04:45,0,10346,19804,31708,0,0,0,851129,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-314,Feature,Resolved,12.10.2020 12:01:54,Testinfrastruktur|,,19.10.2020 16:30:25,02.11.2020 10:34:58,0,10348,0,19804,0,0,0,882839,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-313,Feature,Resolved,12.10.2020 11:57:20,Testinfrastruktur|,,19.10.2020 16:29:28,19.10.2020 16:30:08,0,10352,0,0,0,0,0,902643,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-312,Feature,Resolved,12.10.2020 11:44:53,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,18.01.2021 14:33:49,18.01.2021 14:33:49,0,141288,0,0,0,0,0,771720,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-311,Feature,Resolved,12.10.2020 11:26:01,CC-Erpobung und Q-Absicherung​ |,,12.10.2020 11:26:16,17.11.2020 10:51:36,0,0,0,51805,0,0,0,861222,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-310,Feature,Resolved,12.10.2020 11:14:41,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,22.03.2021 11:32:37,22.03.2021 11:32:37,0,231857,0,0,0,0,0,681181,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-309,Feature,Resolved,12.10.2020 11:10:29,CC-Erpobung und Q-Absicherung​ |,,12.10.2020 11:26:47,12.01.2021 10:57:03,0,16,0,132449,0,0,0,780577,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-308,Feature,Closed,12.10.2020 11:10:04,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,24.11.2020 09:55:32,24.11.2020 09:55:36,0,61845,0,0,0,0,0,0,851198,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-307,Feature,Resolved,12.10.2020 11:08:55,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,18.01.2021 14:35:13,18.01.2021 14:37:55,0,141328,0,0,0,0,0,771716,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-306,Feature,Closed,12.10.2020 11:06:51,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,26.10.2020 11:56:17,24.11.2020 09:53:08,0,20209,0,0,0,41636,0,0,851200,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-305,Feature,Resolved,12.10.2020 10:57:21,Teststrategie, -prozesse, -tools​|,,15.10.2020 15:00:39,13.01.2021 13:36:38,0,4563,70585,58930,0,0,0,778977,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-304,Feature,Resolved,12.10.2020 10:35:00,Teststrategie, -prozesse, -tools​|,,16.02.2021 09:56:07,08.04.2021 14:28:58,0,184292,23396,10117,0,0,28317,666953,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-303,Feature,Resolved,12.10.2020 10:32:09,Teststrategie, -prozesse, -tools​|,,22.10.2020 15:27:06,17.11.2020 13:35:58,0,14730,0,37291,0,0,0,861058,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-302,Feature,Resolved,12.10.2020 10:24:50,Teststrategie, -prozesse, -tools​|,,29.10.2020 14:44:53,17.12.2020 14:46:55,0,24740,20478,50083,0,0,0,817787,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-301,Feature,Resolved,12.10.2020 09:55:14,Teststrategie, -prozesse, -tools​|,,13.11.2020 14:06:13,15.02.2021 09:17:20,0,54992,0,126407,0,0,0,731716,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-300,Feature,Resolved,12.10.2020 09:15:04,Automatisierungsplattform & Continuous Integration|,,16.11.2020 21:13:13,16.11.2020 21:13:52,0,51118,0,0,0,0,0,862040,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-299,Feature,Resolved,09.10.2020 17:45:49,Automatisierungsplattform & Continuous Integration|,,09.10.2020 17:45:57,24.11.2020 08:45:30,0,54931,7,10760,0,0,0,851268,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-298,Feature,Resolved,09.10.2020 17:35:13,Automatisierungsplattform & Continuous Integration|,,09.10.2020 17:35:20,19.10.2021 18:02:33,0,0,215855,0,0,0,324171,376951,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-297,Feature,Resolved,09.10.2020 17:19:10,Automatisierungsplattform & Continuous Integration|,,09.10.2020 17:20:13,15.02.2022 10:21:34,99320,1,54987,121874,0,0,434758,206052,0,Declined 
Shared Test, Integration and Delivery Porsche Connect,,STID-296,Feature,Resolved,08.10.2020 18:49:14,Automatisierungsplattform & Continuous Integration|,,08.10.2020 18:49:37,13.01.2021 09:01:10,0,0,139090,0,0,0,0,779252,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-295,Feature,Resolved,08.10.2020 15:06:41,Teststrategie, -prozesse, -tools​|,,23.11.2020 10:25:26,10.02.2021 16:53:45,0,67419,103868,8818,0,0,0,738460,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-294,Feature,Resolved,08.10.2020 15:04:10,Teststrategie, -prozesse, -tools​|,,23.11.2020 09:50:34,14.02.2021 20:46:10,0,68747,92502,24851,0,0,0,732467,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-293,Feature,Resolved,08.10.2020 15:02:26,Teststrategie, -prozesse, -tools​|,,11.05.2021 10:39:11,11.05.2021 10:39:11,0,309336,0,0,0,0,0,609234,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-292,Feature,Resolved,08.10.2020 15:00:20,Teststrategie, -prozesse, -tools​|,,16.02.2021 09:56:15,06.05.2021 14:32:12,0,189786,87734,24847,0,0,2,616201,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-291,Feature,Resolved,08.10.2020 14:57:56,Teststrategie, -prozesse, -tools​|,,16.02.2021 09:56:23,27.07.2021 16:31:19,118178,191112,73658,37622,0,0,0,498002,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-289,Feature,Closed,05.10.2020 16:09:06,Erstintegration​|,,05.10.2020 16:09:18,22.06.2021 13:29:01,0,0,195856,178382,0,0,0,0,548585,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-288,Feature,Resolved,05.10.2020 14:12:46,Verbundintegration Rel 4|,,24.11.2020 11:33:58,09.02.2021 17:35:57,0,183082,0,0,0,0,0,739858,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-287,Feature,Resolved,05.10.2020 14:12:04,Verbundintegration Rel 4|,,24.11.2020 11:33:53,09.02.2021 17:35:46,0,183082,0,0,0,0,0,739858,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-286,Feature,Resolved,05.10.2020 10:15:28,CC-HelpDesk​|Verbundintegration Rel 3.x|,,12.10.2020 11:16:35,12.11.2020 11:44:06,0,10141,15798,28869,0,0,0,868369,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-285,Feature,Resolved,02.10.2020 09:01:35,Teststrategie, -prozesse, -tools​|,,02.10.2020 09:02:12,07.01.2021 09:45:04,0,77746,11914,50062,0,0,0,787849,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-284,Feature,Resolved,01.10.2020 08:09:39,Verbundintegration Rel 3.x|,,23.10.2020 10:04:50,18.11.2020 15:15:00,0,31796,35,37713,0,0,0,859519,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-283,Feature,Resolved,01.10.2020 08:08:36,CC-HelpDesk​|Verbundintegration Rel 3.x|,,12.10.2020 11:16:44,12.11.2020 11:44:02,0,16028,15805,28861,0,0,0,868370,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-282,Feature,Resolved,29.09.2020 13:33:21,CC-Erpobung und Q-Absicherung​ |,,29.09.2020 13:38:26,29.10.2020 15:06:10,0,5,18550,24736,0,0,0,888327,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-281,Feature,Resolved,29.09.2020 13:15:07,CC-Erpobung und Q-Absicherung​ |,,29.09.2020 13:17:13,29.10.2020 15:06:44,0,2,18571,24737,0,0,0,888327,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-280,Feature,Resolved,29.09.2020 08:08:03,Automatisierungsplattform & Continuous Integration|,,29.09.2020 08:08:31,05.10.2020 12:41:11,0,0,0,112,8799,0,0,923032,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-279,Feature,Resolved,28.09.2020 18:17:26,Automatisierungsplattform & Continuous Integration|,,28.09.2020 18:19:43,19.11.2020 11:31:45,0,2,2700,21460,0,50310,0,858302,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-278,Feature,Resolved,23.09.2020 15:04:34,CC-HelpDesk​|Verbundintegration Rel 3.x|,,12.10.2020 11:16:53,12.11.2020 11:43:55,0,27132,15805,28861,0,0,0,868370,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-277,Feature,Resolved,16.09.2020 08:01:01,Automatisierungsplattform & Continuous Integration|Teststrategie, -prozesse, -tools​|,,16.09.2020 08:19:22,14.01.2021 18:04:15,0,18,37458,131735,4189,0,0,777269,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-276,Feature,Resolved,14.09.2020 14:12:27,,,15.09.2020 10:43:23,15.09.2020 10:43:23,0,1230,0,0,0,0,0,951950,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-275,Feature,Resolved,11.09.2020 15:16:01,Automatisierungsplattform & Continuous Integration|,,11.09.2020 15:16:16,09.10.2020 16:43:32,0,0,1,40405,0,0,0,917030,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-274,Feature,Resolved,09.09.2020 15:14:43,Testinfrastruktur|,,09.09.2020 15:25:35,13.01.2021 12:03:09,42,10,10229,152199,0,0,0,797835,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-273,Feature,Resolved,09.09.2020 14:55:23,Testinfrastruktur|,,09.09.2020 15:26:10,06.10.2020 10:07:50,0,30,38544,17,0,0,0,921746,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-272,Feature,Resolved,09.09.2020 14:53:09,Testinfrastruktur|,,09.09.2020 15:45:41,24.11.2020 15:24:48,0,52,57327,52091,0,0,0,850869,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-271,Feature,Resolved,09.09.2020 14:46:42,Testinfrastruktur|,,09.09.2020 14:49:28,11.01.2021 11:22:39,0,2,0,178353,0,0,0,781991,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-270,Feature,Resolved,09.09.2020 12:13:02,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,22.03.2021 11:32:08,22.03.2021 11:32:08,0,279319,0,0,0,0,0,681181,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-269,Feature,Resolved,04.09.2020 09:32:04,,,04.09.2020 09:33:18,04.09.2020 09:33:18,0,1,0,0,0,0,0,967860,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-268,Feature,Resolved,04.09.2020 09:10:19,Verbundintegration Rel 3.x|,,04.09.2020 09:10:43,04.09.2020 09:10:43,0,0,0,0,0,0,0,967883,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-267,Feature,Resolved,02.09.2020 16:57:59,Konfigurationsmanagement|,,03.09.2020 09:47:11,14.06.2021 13:13:16,0,50218,0,359950,0,0,5,560120,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-266,Feature,Resolved,02.09.2020 16:51:31,Konfigurationsmanagement|,,03.09.2020 09:37:01,07.10.2020 13:48:53,0,1005,49211,0,0,0,0,920085,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-265,Feature,Resolved,02.09.2020 15:59:16,Testinfrastruktur|,,08.09.2020 10:09:45,16.02.2021 11:01:08,0,8290,79251,152639,0,0,0,730172,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-264,Feature,Closed,02.09.2020 15:58:58,Testinfrastruktur|,,08.09.2020 10:10:05,26.10.2020 09:00:47,0,8291,69049,0,0,0,0,1,893013,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-263,Feature,Resolved,02.09.2020 11:54:06,Konfigurationsmanagement|,,03.09.2020 09:39:53,07.10.2020 13:51:10,0,1305,49211,0,0,0,0,920082,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-262,Feature,Closed,02.09.2020 11:53:07,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,03.09.2020 17:22:01,22.03.2021 11:39:34,0,1769,41463,155651,90538,0,0,1,681174,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-261,Feature,Resolved,02.09.2020 11:50:33,Konfigurationsmanagement|,,03.09.2020 09:43:31,24.11.2020 09:28:31,0,1317,118059,0,0,0,0,851225,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-260,Feature,Resolved,02.09.2020 11:27:54,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,03.09.2020 17:22:13,22.03.2021 11:40:28,0,1795,197116,0,90539,0,0,681173,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-259,Feature,Closed,02.09.2020 11:26:02,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,03.09.2020 17:22:25,01.02.2021 13:23:31,0,1797,217198,0,0,0,0,0,751630,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-258,Feature,Resolved,02.09.2020 10:57:44,Testinfrastruktur|,,08.09.2020 10:10:20,15.02.2021 15:25:38,0,8592,79251,151463,0,0,0,731348,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-257,Feature,Resolved,02.09.2020 10:52:55,Testinfrastruktur|,,09.09.2020 08:16:08,12.10.2021 11:22:24,0,9923,13,0,0,0,573291,387431,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-256,Feature,Resolved,02.09.2020 10:45:01,Testinfrastruktur|,,09.09.2020 08:16:47,21.06.2021 13:13:55,0,9931,77940,332756,0,0,0,550040,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-255,Feature,Resolved,02.09.2020 10:22:21,Testinfrastruktur|,,12.10.2020 12:00:06,12.10.2020 12:00:42,0,57697,0,0,0,0,0,912993,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-254,Feature,Resolved,02.09.2020 10:18:02,Testinfrastruktur|,,15.09.2020 13:19:00,12.10.2020 11:54:05,0,18900,0,0,38793,0,0,912999,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-253,Feature,Resolved,02.09.2020 09:38:37,Verbundintegration Rel 3.x|,,03.09.2020 17:22:34,05.10.2020 14:15:46,0,1903,45892,0,0,0,1,922938,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-252,Feature,Resolved,02.09.2020 09:38:03,Automatisierungsplattform & Continuous Integration|Teststrategie, -prozesse, -tools​|,,02.09.2020 18:10:40,17.11.2020 17:47:53,0,512,62914,46502,0,0,0,860806,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-251,Feature,Closed,02.09.2020 09:30:06,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,03.09.2020 17:22:45,22.03.2021 11:22:36,0,1912,41463,14333,231841,0,1,0,681191,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-250,Feature,Closed,02.09.2020 09:29:36,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,03.09.2020 17:22:54,22.03.2021 11:21:07,0,1913,41463,14331,231840,0,1,0,681192,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-249,Feature,Closed,02.09.2020 09:28:25,Fahrzeuginbetriebnahme & CC-Fahrzeugflotte​|,,03.09.2020 17:23:02,22.03.2021 11:19:59,0,1914,41464,14330,231841,0,0,0,681194,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-248,Feature,Resolved,01.09.2020 16:59:26,Verbundintegration Rel 4|,,07.09.2020 11:22:56,18.03.2021 18:07:46,0,8303,276884,0,0,0,0,686546,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-247,Feature,Resolved,01.09.2020 16:38:25,Konfigurationsmanagement|,,03.09.2020 09:46:52,24.11.2020 09:31:08,0,2472,49209,68850,0,0,0,851222,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-246,Feature,Resolved,01.09.2020 16:04:24,Konfigurationsmanagement|,,03.09.2020 09:43:31,07.10.2020 13:51:41,0,2504,49202,0,0,0,0,920082,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-245,Feature,Resolved,01.09.2020 16:02:11,Konfigurationsmanagement|,,03.09.2020 09:43:31,24.11.2020 09:30:04,0,2506,118060,0,0,0,0,851224,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-244,Feature,Resolved,01.09.2020 16:00:14,Konfigurationsmanagement|,,03.09.2020 09:43:31,24.11.2020 09:30:08,0,2508,118060,0,0,0,0,851223,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-243,Feature,Resolved,01.09.2020 15:56:55,Übergreifend|,,02.09.2020 17:23:53,14.09.2020 13:15:22,0,1526,17031,0,0,0,0,953238,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-242,Feature,Resolved,01.09.2020 15:56:16,Übergreifend|,,02.09.2020 17:10:23,07.10.2020 10:10:04,0,1514,41561,8417,0,0,0,920304,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-241,Feature,Resolved,01.09.2020 15:55:32,Konfigurationsmanagement|,,03.09.2020 09:43:32,24.11.2020 09:30:11,0,2513,118061,0,0,0,0,851223,0,Done 
Shared Test, Integration and Delivery Porsche Connect,,STID-240,Feature,Resolved,01.09.2020 15:54:41,Übergreifend|,,02.09.2020 17:11:05,18.11.2020 08:44:42,0,1516,41562,68810,0,0,0,859909,0,Done 
